# ell, 100x100, 100x143, 100x217, 143x143, 143x217, 217x217
 693 372.669888 270.868150 175.016057 231.366638 175.088215 154.569111
 694 372.397540 270.731207 174.921120 231.192634 174.994582 154.466374
 695 372.125784 270.594530 174.826371 231.019012 174.901135 154.363854
 696 371.854617 270.458120 174.731810 230.845769 174.807871 154.261550
 697 371.584038 270.321974 174.637436 230.672906 174.714792 154.159461
 698 371.314045 270.186094 174.543249 230.500421 174.621897 154.057586
 699 371.044635 270.050476 174.449248 230.328312 174.529184 153.955924
 700 370.775806 269.915122 174.355433 230.156578 174.436653 153.854476
 701 370.507556 269.780028 174.261802 229.985217 174.344304 153.753239
 702 370.239884 269.645196 174.168355 229.814229 174.252136 153.652213
 703 369.972786 269.510624 174.075092 229.643612 174.160148 153.551398
 704 369.706262 269.376311 173.982012 229.473364 174.068340 153.450793
 705 369.440308 269.242256 173.889114 229.303485 173.976711 153.350396
 706 369.174924 269.108458 173.796398 229.133972 173.885261 153.250208
 707 368.910106 268.974917 173.703863 228.964825 173.793988 153.150228
 708 368.645853 268.841632 173.611508 228.796043 173.702893 153.050454
 709 368.382163 268.708601 173.519333 228.627623 173.611974 152.950887
 710 368.119034 268.575824 173.427337 228.459565 173.521232 152.851525
 711 367.856464 268.443300 173.335520 228.291868 173.430665 152.752367
 712 367.594451 268.311029 173.243881 228.124530 173.340273 152.653414
 713 367.332993 268.179009 173.152420 227.957549 173.250055 152.554664
 714 367.072088 268.047240 173.061135 227.790926 173.160011 152.456116
 715 366.811734 267.915720 172.970027 227.624657 173.070141 152.357770
 716 366.551929 267.784449 172.879094 227.458743 172.980443 152.259626
 717 366.292672 267.653427 172.788336 227.293182 172.890917 152.161682
 718 366.033959 267.522651 172.697753 227.127972 172.801562 152.063937
 719 365.775790 267.392123 172.607344 226.963112 172.712379 151.966392
 720 365.518163 267.261840 172.517108 226.798602 172.623365 151.869045
 721 365.261075 267.131801 172.427045 226.634440 172.534522 151.771896
 722 365.004525 267.002007 172.337154 226.470624 172.445848 151.674944
 723 364.748511 266.872456 172.247435 226.307154 172.357342 151.578189
 724 364.493031 266.743148 172.157887 226.144028 172.269005 151.481629
 725 364.238083 266.614081 172.068509 225.981246 172.180835 151.385264
 726 363.983665 266.485256 171.979301 225.818805 172.092832 151.289094
 727 363.729776 266.356670 171.890263 225.656705 172.004995 151.193117
 728 363.476414 266.228324 171.801393 225.494944 171.917325 151.097334
 729 363.223576 266.100216 171.712692 225.333522 171.829820 151.001742
 730 362.971261 265.972346 171.624159 225.172437 171.742480 150.906343
 731 362.719468 265.844714 171.535792 225.011688 171.655304 150.811135
 732 362.468194 265.717317 171.447593 224.851274 171.568291 150.716117
 733 362.217438 265.590156 171.359559 224.691193 171.481442 150.621289
 734 361.967197 265.463230 171.271691 224.531445 171.394756 150.526650
 735 361.717471 265.336538 171.183988 224.372028 171.308232 150.432200
 736 361.468257 265.210079 171.096450 224.212942 171.221870 150.337938
 737 361.219554 265.083852 171.009075 224.054185 171.135668 150.243863
 738 360.971360 264.957858 170.921864 223.895756 171.049628 150.149975
 739 360.723672 264.832094 170.834816 223.737654 170.963747 150.056273
 740 360.476491 264.706561 170.747930 223.579877 170.878026 149.962756
 741 360.229813 264.581257 170.661206 223.422425 170.792464 149.869424
 742 359.983637 264.456182 170.574643 223.265297 170.707061 149.776277
 743 359.737961 264.331335 170.488242 223.108491 170.621816 149.683312
 744 359.492784 264.206715 170.402000 222.952006 170.536728 149.590531
 745 359.248104 264.082323 170.315918 222.795842 170.451798 149.497933
 746 359.003919 263.958156 170.229996 222.639997 170.367023 149.405516
 747 358.760228 263.834214 170.144232 222.484470 170.282405 149.313280
 748 358.517029 263.710497 170.058627 222.329260 170.197943 149.221225
 749 358.274320 263.587004 169.973179 222.174366 170.113635 149.129349
 750 358.032099 263.463733 169.887889 222.019787 170.029483 149.037654
 751 357.790366 263.340686 169.802755 221.865522 169.945484 148.946137
 752 357.549118 263.217860 169.717778 221.711569 169.861638 148.854798
 753 357.308354 263.095254 169.632956 221.557928 169.777946 148.763637
 754 357.068072 262.972870 169.548290 221.404598 169.694407 148.672652
 755 356.828271 262.850705 169.463778 221.251578 169.611020 148.581845
 756 356.588948 262.728758 169.379421 221.098866 169.527784 148.491213
 757 356.350103 262.607031 169.295218 220.946461 169.444699 148.400757
 758 356.111734 262.485520 169.211168 220.794364 169.361766 148.310475
 759 355.873839 262.364227 169.127270 220.642571 169.278982 148.220367
 760 355.636417 262.243150 169.043525 220.491084 169.196348 148.130433
 761 355.399465 262.122288 168.959932 220.339899 169.113864 148.040673
 762 355.162984 262.001641 168.876491 220.189018 169.031528 147.951084
 763 354.926970 261.881209 168.793200 220.038437 168.949341 147.861668
 764 354.691422 261.760990 168.710060 219.888158 168.867301 147.772423
 765 354.456340 261.640984 168.627070 219.738177 168.785409 147.683348
 766 354.221721 261.521190 168.544229 219.588496 168.703664 147.594444
 767 353.987564 261.401608 168.461537 219.439111 168.622066 147.505710
 768 353.753867 261.282237 168.378994 219.290024 168.540614 147.417145
 769 353.520629 261.163076 168.296599 219.141232 168.459307 147.328749
 770 353.287848 261.044125 168.214352 218.992734 168.378145 147.240521
 771 353.055524 260.925383 168.132252 218.844530 168.297129 147.152460
 772 352.823653 260.806849 168.050299 218.696619 168.216256 147.064566
 773 352.592236 260.688523 167.968492 218.549000 168.135527 146.976839
 774 352.361270 260.570404 167.886831 218.401671 168.054942 146.889278
 775 352.130754 260.452492 167.805316 218.254632 167.974500 146.801882
 776 351.900686 260.334785 167.723945 218.107882 167.894200 146.714651
 777 351.671066 260.217284 167.642719 217.961420 167.814042 146.627584
 778 351.441891 260.099987 167.561637 217.815245 167.734026 146.540682
 779 351.213160 259.982894 167.480699 217.669356 167.654151 146.453942
 780 350.984872 259.866005 167.399904 217.523752 167.574417 146.367366
 781 350.757026 259.749319 167.319251 217.378432 167.494824 146.280952
 782 350.529619 259.632834 167.238741 217.233396 167.415370 146.194699
 783 350.302651 259.516551 167.158373 217.088642 167.336056 146.108608
 784 350.076120 259.400469 167.078147 216.944169 167.256880 146.022678
 785 349.850024 259.284588 166.998061 216.799977 167.177844 145.936908
 786 349.624363 259.168906 166.918116 216.656065 167.098946 145.851298
 787 349.399135 259.053423 166.838311 216.512432 167.020185 145.765847
 788 349.174338 258.938139 166.758646 216.369076 166.941562 145.680555
 789 348.949972 258.823052 166.679121 216.225998 166.863076 145.595421
 790 348.726034 258.708164 166.599734 216.083195 166.784727 145.510445
 791 348.502524 258.593471 166.520486 215.940668 166.706513 145.425626
 792 348.279440 258.478975 166.441375 215.798415 166.628436 145.340964
 793 348.056780 258.364675 166.362403 215.656435 166.550494 145.256458
 794 347.834544 258.250570 166.283568 215.514728 166.472686 145.172108
 795 347.612730 258.136659 166.204869 215.373293 166.395014 145.087913
 796 347.391337 258.022941 166.126307 215.232129 166.317475 145.003874
 797 347.170363 257.909418 166.047881 215.091235 166.240070 144.919989
 798 346.949807 257.796087 165.969591 214.950609 166.162799 144.836257
 799 346.729668 257.682948 165.891436 214.810253 166.085660 144.752679
 800 346.509944 257.570000 165.813416 214.670163 166.008654 144.669254
 801 346.290635 257.457244 165.735530 214.530340 165.931780 144.585982
 802 346.071738 257.344678 165.657778 214.390783 165.855038 144.502861
 803 345.853253 257.232302 165.580160 214.251491 165.778428 144.419892
 804 345.635178 257.120115 165.502675 214.112463 165.701948 144.337074
 805 345.417512 257.008117 165.425322 213.973699 165.625599 144.254407
 806 345.200254 256.896307 165.348103 213.835196 165.549380 144.171890
 807 344.983402 256.784685 165.271015 213.696956 165.473291 144.089523
 808 344.766955 256.673250 165.194059 213.558976 165.397331 144.007305
 809 344.550912 256.562002 165.117234 213.421256 165.321501 143.925235
 810 344.335272 256.450940 165.040540 213.283795 165.245799 143.843314
 811 344.120034 256.340063 164.963977 213.146593 165.170225 143.761541
 812 343.905195 256.229371 164.887543 213.009648 165.094780 143.679915
 813 343.690756 256.118864 164.811240 212.872960 165.019462 143.598437
 814 343.476714 256.008540 164.735065 212.736528 164.944271 143.517105
 815 343.263069 255.898400 164.659020 212.600351 164.869207 143.435919
 816 343.049818 255.788443 164.583103 212.464429 164.794269 143.354878
 817 342.836962 255.678668 164.507315 212.328760 164.719458 143.273983
 818 342.624499 255.569075 164.431654 212.193344 164.644772 143.193233
 819 342.412428 255.459663 164.356121 212.058180 164.570212 143.112627
 820 342.200746 255.350431 164.280715 211.923267 164.495776 143.032165
 821 341.989455 255.241380 164.205435 211.788605 164.421465 142.951846
 822 341.778551 255.132509 164.130283 211.654193 164.347279 142.871670
 823 341.568034 255.023817 164.055256 211.520029 164.273216 142.791637
 824 341.357902 254.915303 163.980354 211.386114 164.199277 142.711747
 825 341.148155 254.806968 163.905578 211.252446 164.125461 142.631998
 826 340.938792 254.698810 163.830927 211.119025 164.051768 142.552390
 827 340.729811 254.590829 163.756400 210.985849 163.978197 142.472923
 828 340.521210 254.483025 163.681998 210.852919 163.904749 142.393597
 829 340.312990 254.375398 163.607719 210.720233 163.831422 142.314411
 830 340.105148 254.267945 163.533564 210.587791 163.758217 142.235364
 831 339.897684 254.160668 163.459532 210.455592 163.685133 142.156457
 832 339.690596 254.053566 163.385623 210.323635 163.612169 142.077689
 833 339.483884 253.946638 163.311836 210.191919 163.539326 141.999059
 834 339.277545 253.839883 163.238171 210.060444 163.466603 141.920567
 835 339.071580 253.733302 163.164628 209.929210 163.394000 141.842212
 836 338.865987 253.626893 163.091207 209.798214 163.321516 141.763995
 837 338.660764 253.520656 163.017906 209.667457 163.249151 141.685915
 838 338.455911 253.414591 162.944726 209.536938 163.176905 141.607971
 839 338.251427 253.308698 162.871667 209.406656 163.104777 141.530163
 840 338.047310 253.202975 162.798727 209.276610 163.032767 141.452491
 841 337.843559 253.097422 162.725907 209.146800 162.960875 141.374954
 842 337.640174 252.992039 162.653207 209.017225 162.889100 141.297551
 843 337.437153 252.886825 162.580625 208.887885 162.817442 141.220283
 844 337.234495 252.781781 162.508162 208.758778 162.745901 141.143150
 845 337.032199 252.676904 162.435818 208.629904 162.674476 141.066149
 846 336.830264 252.572196 162.363591 208.501261 162.603168 140.989282
 847 336.628689 252.467655 162.291482 208.372851 162.531975 140.912548
 848 336.427473 252.363280 162.219490 208.244671 162.460897 140.835946
 849 336.226614 252.259073 162.147616 208.116722 162.389934 140.759477
 850 336.026113 252.155031 162.075858 207.989001 162.319087 140.683139
 851 335.825966 252.051155 162.004216 207.861510 162.248353 140.606932
 852 335.626175 251.947444 161.932690 207.734247 162.177734 140.530856
 853 335.426737 251.843898 161.861280 207.607211 162.107228 140.454911
 854 335.227651 251.740516 161.789986 207.480401 162.036836 140.379096
 855 335.028917 251.637298 161.718806 207.353818 161.966558 140.303411
 856 334.830534 251.534243 161.647741 207.227460 161.896391 140.227855
 857 334.632500 251.431350 161.576791 207.101327 161.826338 140.152429
 858 334.434814 251.328621 161.505954 206.975418 161.756397 140.077131
 859 334.237476 251.226053 161.435232 206.849733 161.686567 140.001961
 860 334.040484 251.123647 161.364622 206.724270 161.616849 139.926919
 861 333.843837 251.021401 161.294126 206.599029 161.547243 139.852005
 862 333.647535 250.919317 161.223743 206.474010 161.477747 139.777218
 863 333.451576 250.817392 161.153473 206.349211 161.408362 139.702558
 864 333.255959 250.715628 161.083314 206.224633 161.339088 139.628024
 865 333.060684 250.614023 161.013267 206.100274 161.269923 139.553617
 866 332.865749 250.512576 160.943332 205.976134 161.200869 139.479335
 867 332.671153 250.411288 160.873509 205.852212 161.131923 139.405179
 868 332.476896 250.310158 160.803796 205.728508 161.063087 139.331148
 869 332.282976 250.209186 160.734194 205.605021 160.994360 139.257241
 870 332.089393 250.108371 160.664702 205.481750 160.925741 139.183459
 871 331.896145 250.007712 160.595321 205.358695 160.857231 139.109801
 872 331.703232 249.907210 160.526049 205.235855 160.788829 139.036266
 873 331.510652 249.806864 160.456886 205.113229 160.720534 138.962855
 874 331.318405 249.706673 160.387833 204.990817 160.652346 138.889566
 875 331.126489 249.606638 160.318889 204.868618 160.584266 138.816401
 876 330.934905 249.506757 160.250053 204.746632 160.516293 138.743357
 877 330.743649 249.407030 160.181325 204.624858 160.448426 138.670435
 878 330.552723 249.307457 160.112706 204.503296 160.380665 138.597635
 879 330.362124 249.208037 160.044194 204.381944 160.313010 138.524957
 880 330.171853 249.108770 159.975789 204.260802 160.245461 138.452399
 881 329.981907 249.009656 159.907492 204.139870 160.178017 138.379961
 882 329.792287 248.910695 159.839302 204.019147 160.110678 138.307644
 883 329.602990 248.811884 159.771218 203.898632 160.043445 138.235447
 884 329.414017 248.713226 159.703240 203.778325 159.976315 138.163369
 885 329.225366 248.614718 159.635368 203.658225 159.909290 138.091411
 886 329.037036 248.516361 159.567602 203.538331 159.842369 138.019571
 887 328.849027 248.418153 159.499941 203.418644 159.775551 137.947850
 888 328.661337 248.320096 159.432386 203.299162 159.708837 137.876247
 889 328.473966 248.222188 159.364935 203.179885 159.642226 137.804762
 890 328.286913 248.124429 159.297588 203.060812 159.575718 137.733395
 891 328.100177 248.026819 159.230346 202.941943 159.509312 137.662145
 892 327.913757 247.929356 159.163208 202.823277 159.443009 137.591011
 893 327.727651 247.832042 159.096174 202.704813 159.376808 137.519995
 894 327.541860 247.734875 159.029243 202.586552 159.310708 137.449094
 895 327.356382 247.637855 158.962416 202.468492 159.244710 137.378310
 896 327.171217 247.540981 158.895691 202.350632 159.178814 137.307641
 897 326.986363 247.444254 158.829069 202.232973 159.113018 137.237087
 898 326.801820 247.347673 158.762549 202.115513 159.047323 137.166649
 899 326.617587 247.251237 158.696131 201.998253 158.981728 137.096325
 900 326.433663 247.154946 158.629815 201.881191 158.916233 137.026115
 901 326.250046 247.058800 158.563600 201.764327 158.850838 136.956020
 902 326.066737 246.962798 158.497487 201.647661 158.785543 136.886038
 903 325.883735 246.866940 158.431475 201.531191 158.720348 136.816170
 904 325.701038 246.771226 158.365563 201.414918 158.655251 136.746415
 905 325.518645 246.675655 158.299752 201.298841 158.590253 136.676772
 906 325.336557 246.580226 158.234041 201.182959 158.525354 136.607243
 907 325.154771 246.484940 158.168431 201.067271 158.460553 136.537825
 908 324.973288 246.389797 158.102919 200.951778 158.395850 136.468519
 909 324.792105 246.294795 158.037507 200.836478 158.331245 136.399325
 910 324.611224 246.199934 157.972195 200.721372 158.266738 136.330242
 911 324.430642 246.105214 157.906981 200.606458 158.202328 136.261270
 912 324.250359 246.010635 157.841866 200.491736 158.138014 136.192409
 913 324.070374 245.916197 157.776849 200.377205 158.073798 136.123658
 914 323.890686 245.821898 157.711930 200.262866 158.009678 136.055017
 915 323.711294 245.727738 157.647109 200.148717 157.945655 135.986486
 916 323.532198 245.633718 157.582386 200.034757 157.881727 135.918065
 917 323.353397 245.539837 157.517760 199.920987 157.817895 135.849753
 918 323.174890 245.446094 157.453232 199.807406 157.754159 135.781549
 919 322.996676 245.352489 157.388800 199.694014 157.690518 135.713455
 920 322.818754 245.259022 157.324464 199.580809 157.626973 135.645468
 921 322.641124 245.165693 157.260225 199.467791 157.563522 135.577590
 922 322.463784 245.072500 157.196083 199.354961 157.500165 135.509819
 923 322.286735 244.979444 157.132035 199.242316 157.436903 135.442156
 924 322.109974 244.886525 157.068084 199.129858 157.373735 135.374600
 925 321.933502 244.793741 157.004228 199.017584 157.310661 135.307151
 926 321.757318 244.701093 156.940467 198.905496 157.247680 135.239808
 927 321.581420 244.608581 156.876801 198.793591 157.184793 135.172572
 928 321.405809 244.516203 156.813230 198.681871 157.121998 135.105442
 929 321.230483 244.423960 156.749752 198.570333 157.059297 135.038418
 930 321.055441 244.331852 156.686370 198.458979 156.996688 134.971499
 931 320.880683 244.239877 156.623081 198.347806 156.934172 134.904685
 932 320.706208 244.148036 156.559885 198.236816 156.871748 134.837976
 933 320.532016 244.056328 156.496783 198.126006 156.809416 134.771372
 934 320.358104 243.964753 156.433774 198.015378 156.747175 134.704872
 935 320.184474 243.873311 156.370859 197.904930 156.685026 134.638476
 936 320.011123 243.782001 156.308036 197.794661 156.622968 134.572184
 937 319.838052 243.690823 156.245305 197.684572 156.561002 134.505996
 938 319.665259 243.599776 156.182666 197.574662 156.499125 134.439911
 939 319.492743 243.508861 156.120120 197.464930 156.437340 134.373929
 940 319.320505 243.418076 156.057665 197.355376 156.375645 134.308049
 941 319.148543 243.327423 155.995302 197.246000 156.314040 134.242272
 942 318.976857 243.236899 155.933031 197.136800 156.252524 134.176597
 943 318.805445 243.146506 155.870850 197.027777 156.191099 134.111025
 944 318.634307 243.056242 155.808760 196.918930 156.129762 134.045553
 945 318.463442 242.966108 155.746761 196.810258 156.068515 133.980184
 946 318.292850 242.876102 155.684852 196.701761 156.007357 133.914915
 947 318.122530 242.786225 155.623033 196.593439 155.946288 133.849747
 948 317.952481 242.696477 155.561304 196.485291 155.885307 133.784680
 949 317.782703 242.606856 155.499665 196.377317 155.824414 133.719713
 950 317.613194 242.517364 155.438116 196.269516 155.763609 133.654846
 951 317.443954 242.427998 155.376655 196.161887 155.702893 133.590079
 952 317.274982 242.338760 155.315284 196.054431 155.642264 133.525412
 953 317.106278 242.249648 155.254002 195.947147 155.581722 133.460844
 954 316.937841 242.160663 155.192808 195.840034 155.521267 133.396375
 955 316.769670 242.071804 155.131702 195.733092 155.460900 133.332004
 956 316.601764 241.983071 155.070685 195.626320 155.400619 133.267732
 957 316.434124 241.894464 155.009756 195.519719 155.340425 133.203559
 958 316.266747 241.805981 154.948914 195.413287 155.280317 133.139483
 959 316.099633 241.717624 154.888160 195.307024 155.220295 133.075506
 960 315.932783 241.629391 154.827493 195.200929 155.160359 133.011626
 961 315.766194 241.541283 154.766913 195.095003 155.100509 132.947843
 962 315.599867 241.453298 154.706420 194.989245 155.040744 132.884157
 963 315.433800 241.365437 154.646013 194.883654 154.981064 132.820568
 964 315.267993 241.277700 154.585693 194.778230 154.921470 132.757075
 965 315.102446 241.190085 154.525460 194.672972 154.861960 132.693679
 966 314.937157 241.102593 154.465312 194.567881 154.802535 132.630379
 967 314.772126 241.015224 154.405250 194.462955 154.743195 132.567174
 968 314.607352 240.927977 154.345273 194.358194 154.683938 132.504065
 969 314.442835 240.840852 154.285382 194.253598 154.624766 132.441052
 970 314.278574 240.753849 154.225576 194.149166 154.565677 132.378133
 971 314.114568 240.666966 154.165855 194.044898 154.506673 132.315310
 972 313.950817 240.580205 154.106219 193.940794 154.447751 132.252580
 973 313.787319 240.493565 154.046667 193.836853 154.388913 132.189946
 974 313.624075 240.407044 153.987200 193.733074 154.330157 132.127405
 975 313.461084 240.320644 153.927817 193.629457 154.271485 132.064958
 976 313.298345 240.234364 153.868517 193.526002 154.212895 132.002605
 977 313.135857 240.148204 153.809302 193.422709 154.154387 131.940345
 978 312.973619 240.062162 153.750169 193.319576 154.095962 131.878178
 979 312.811632 239.976240 153.691121 193.216604 154.037618 131.816105
 980 312.649894 239.890436 153.632155 193.113792 153.979356 131.754124
 981 312.488405 239.804751 153.573272 193.011140 153.921176 131.692235
 982 312.327164 239.719184 153.514472 192.908647 153.863078 131.630439
 983 312.166171 239.633734 153.455754 192.806313 153.805060 131.568734
 984 312.005425 239.548402 153.397118 192.704137 153.747124 131.507122
 985 311.844924 239.463188 153.338565 192.602119 153.689268 131.445600
 986 311.684670 239.378090 153.280093 192.500259 153.631493 131.384171
 987 311.524660 239.293109 153.221704 192.398556 153.573798 131.322832
 988 311.364895 239.208245 153.163395 192.297010 153.516184 131.261584
 989 311.205373 239.123497 153.105168 192.195621 153.458649 131.200427
 990 311.046095 239.038864 153.047023 192.094387 153.401195 131.139360
 991 310.887059 238.954347 152.988958 191.993310 153.343820 131.078383
 992 310.728265 238.869946 152.930973 191.892387 153.286524 131.017496
 993 310.569713 238.785659 152.873070 191.791619 153.229308 130.956699
 994 310.411401 238.701488 152.815246 191.691006 153.172171 130.895992
 995 310.253329 238.617431 152.757503 191.590547 153.115112 130.835373
 996 310.095496 238.533488 152.699840 191.490241 153.058133 130.774844
 997 309.937903 238.449659 152.642256 191.390089 153.001232 130.714404
 998 309.780548 238.365943 152.584752 191.290090 152.944409 130.654052
 999 309.623430 238.282341 152.527327 191.190243 152.887664 130.593789
1000 309.466550 238.198853 152.469982 191.090548 152.830997 130.533614
1001 309.309906 238.115477 152.412715 190.991005 152.774408 130.473526
1002 309.153498 238.032214 152.355528 190.891614 152.717897 130.413527
1003 308.997325 237.949063 152.298419 190.792373 152.661463 130.353615
1004 308.841387 237.866024 152.241388 190.693283 152.605106 130.293790
1005 308.685683 237.783097 152.184436 190.594343 152.548827 130.234053
1006 308.530212 237.700282 152.127562 190.495553 152.492624 130.174402
1007 308.374975 237.617578 152.070765 190.396913 152.436497 130.114838
1008 308.219970 237.534985 152.014046 190.298422 152.380448 130.055360
1009 308.065196 237.452503 151.957405 190.200079 152.324474 129.995969
1010 307.910654 237.370131 151.900841 190.101885 152.268577 129.936664
1011 307.756343 237.287870 151.844355 190.003838 152.212756 129.877445
1012 307.602261 237.205719 151.787945 189.905939 152.157010 129.818311
1013 307.448409 237.123677 151.731612 189.808188 152.101340 129.759262
1014 307.294786 237.041745 151.675356 189.710583 152.045745 129.700299
1015 307.141392 236.959922 151.619176 189.613125 151.990226 129.641421
1016 306.988225 236.878209 151.563072 189.515813 151.934782 129.582628
1017 306.835286 236.796604 151.507044 189.418647 151.879412 129.523919
1018 306.682573 236.715107 151.451093 189.321626 151.824118 129.465295
1019 306.530086 236.633719 151.395217 189.224751 151.768897 129.406754
1020 306.377825 236.552439 151.339416 189.128020 151.713752 129.348298
1021 306.225789 236.471266 151.283691 189.031433 151.658680 129.289926
1022 306.073977 236.390201 151.228041 188.934990 151.603682 129.231637
1023 305.922389 236.309243 151.172466 188.838691 151.548759 129.173431
1024 305.771025 236.228392 151.116966 188.742535 151.493908 129.115309
1025 305.619883 236.147648 151.061541 188.646522 151.439132 129.057269
1026 305.468964 236.067011 151.006190 188.550652 151.384429 128.999313
1027 305.318266 235.986480 150.950913 188.454924 151.329799 128.941439
1028 305.167790 235.906054 150.895710 188.359338 151.275241 128.883647
1029 305.017534 235.825735 150.840582 188.263893 151.220757 128.825937
1030 304.867498 235.745521 150.785527 188.168590 151.166346 128.768310
1031 304.717682 235.665413 150.730546 188.073427 151.112006 128.710764
1032 304.568085 235.585409 150.675638 187.978405 151.057740 128.653300
1033 304.418706 235.505510 150.620804 187.883523 151.003545 128.595917
1034 304.269546 235.425716 150.566043 187.788781 150.949422 128.538615
1035 304.120603 235.346026 150.511354 187.694178 150.895371 128.481395
1036 303.971876 235.266441 150.456739 187.599714 150.841392 128.424255
1037 303.823366 235.186959 150.402196 187.505389 150.787485 128.367196
1038 303.675072 235.107581 150.347726 187.411203 150.733648 128.310217
1039 303.526994 235.028306 150.293327 187.317154 150.679883 128.253318
1040 303.379130 234.949134 150.239001 187.223244 150.626189 128.196500
1041 303.231480 234.870066 150.184747 187.129471 150.572565 128.139761
1042 303.084045 234.791100 150.130565 187.035835 150.519013 128.083102
1043 302.936822 234.712236 150.076454 186.942335 150.465531 128.026523
1044 302.789812 234.633475 150.022415 186.848973 150.412119 127.970023
1045 302.643015 234.554815 149.968447 186.755746 150.358777 127.913602
1046 302.496429 234.476258 149.914550 186.662655 150.305506 127.857260
1047 302.350055 234.397802 149.860725 186.569699 150.252304 127.800996
1048 302.203891 234.319447 149.806970 186.476879 150.199172 127.744811
1049 302.057937 234.241194 149.753285 186.384193 150.146110 127.688705
1050 301.912193 234.163041 149.699671 186.291642 150.093117 127.632676
1051 301.766659 234.084989 149.646128 186.199225 150.040193 127.576726
1052 301.621333 234.007037 149.592655 186.106942 149.987339 127.520854
1053 301.476215 233.929186 149.539251 186.014793 149.934553 127.465059
1054 301.331305 233.851434 149.485918 185.922776 149.881836 127.409341
1055 301.186603 233.773782 149.432654 185.830893 149.829188 127.353701
1056 301.042107 233.696230 149.379460 185.739142 149.776608 127.298138
1057 300.897817 233.618777 149.326335 185.647523 149.724097 127.242652
1058 300.753733 233.541423 149.273279 185.556036 149.671653 127.187242
1059 300.609854 233.464168 149.220293 185.464681 149.619278 127.131909
1060 300.466180 233.387012 149.167375 185.373457 149.566971 127.076653
1061 300.322711 233.309954 149.114526 185.282364 149.514731 127.021472
1062 300.179445 233.232994 149.061746 185.191402 149.462559 126.966368
1063 300.036383 233.156132 149.009034 185.100570 149.410454 126.911340
1064 299.893523 233.079368 148.956391 185.009868 149.358417 126.856387
1065 299.750866 233.002702 148.903815 184.919296 149.306446 126.801509
1066 299.608410 232.926132 148.851308 184.828853 149.254543 126.746707
1067 299.466156 232.849660 148.798869 184.738540 149.202706 126.691980
1068 299.324104 232.773285 148.746497 184.648355 149.150936 126.637329
1069 299.182251 232.697007 148.694193 184.558299 149.099233 126.582751
1070 299.040599 232.620825 148.641956 184.468371 149.047596 126.528249
1071 298.899146 232.544739 148.589786 184.378571 148.996025 126.473821
1072 298.757892 232.468749 148.537683 184.288898 148.944520 126.419467
1073 298.616837 232.392855 148.485648 184.199353 148.893081 126.365187
1074 298.475980 232.317057 148.433679 184.109935 148.841708 126.310982
1075 298.335320 232.241354 148.381777 184.020644 148.790401 126.256850
1076 298.194858 232.165746 148.329941 183.931479 148.739159 126.202791
1077 298.054592 232.090234 148.278172 183.842440 148.687982 126.148806
1078 297.914523 232.014816 148.226469 183.753527 148.636871 126.094895
1079 297.774650 231.939493 148.174832 183.664739 148.585824 126.041056
1080 297.634972 231.864264 148.123261 183.576077 148.534843 125.987291
1081 297.495489 231.789129 148.071755 183.487540 148.483926 125.933598
1082 297.356201 231.714088 148.020316 183.399127 148.433074 125.879977
1083 297.217106 231.639141 147.968942 183.310838 148.382286 125.826430
1084 297.078205 231.564288 147.917633 183.222674 148.331563 125.772954
1085 296.939498 231.489528 147.866389 183.134634 148.280904 125.719550
1086 296.800983 231.414861 147.815210 183.046717 148.230309 125.666219
1087 296.662660 231.340287 147.764097 182.958923 148.179778 125.612959
1088 296.524529 231.265806 147.713048 182.871252 148.129311 125.559771
1089 296.386589 231.191417 147.662063 182.783704 148.078907 125.506654
1090 296.248840 231.117121 147.611143 182.696278 148.028567 125.453609
1091 296.111282 231.042917 147.560288 182.608974 147.978290 125.400635
1092 295.973914 230.968805 147.509497 182.521792 147.928077 125.347731
1093 295.836735 230.894784 147.458769 182.434732 147.877926 125.294899
1094 295.699746 230.820856 147.408106 182.347792 147.827839 125.242137
1095 295.562945 230.747018 147.357506 182.260974 147.777814 125.189446
1096 295.426333 230.673272 147.306970 182.174276 147.727852 125.136825
1097 295.289908 230.599616 147.256498 182.087699 147.677953 125.084274
1098 295.153671 230.526052 147.206089 182.001242 147.628116 125.031793
1099 295.017621 230.452578 147.155743 181.914904 147.578341 124.979382
1100 294.881758 230.379194 147.105461 181.828687 147.528628 124.927041
1101 294.746080 230.305901 147.055241 181.742588 147.478978 124.874769
1102 294.610589 230.232697 147.005084 181.656609 147.429389 124.822566
1103 294.475282 230.159583 146.954990 181.570748 147.379862 124.770433
1104 294.340161 230.086559 146.904958 181.485006 147.330397 124.718369
1105 294.205224 230.013625 146.854989 181.399382 147.280993 124.666374
1106 294.070471 229.940779 146.805082 181.313876 147.231650 124.614448
1107 293.935902 229.868023 146.755237 181.228487 147.182369 124.562590
1108 293.801516 229.795356 146.705454 181.143216 147.133148 124.510801
1109 293.667313 229.722777 146.655733 181.058062 147.083989 124.459080
1110 293.533292 229.650287 146.606074 180.973025 147.034891 124.407427
1111 293.399453 229.577884 146.556476 180.888104 146.985853 124.355842
1112 293.265796 229.505571 146.506940 180.803300 146.936875 124.304326
1113 293.132320 229.433344 146.457466 180.718612 146.887959 124.252876
1114 292.999024 229.361206 146.408052 180.634040 146.839102 124.201495
1115 292.865909 229.289155 146.358700 180.549583 146.790306 124.150180
