# ell, 100x100, 100x143, 100x217, 143x143, 143x217, 217x217
1537 4566.315694 4023.307822 2981.195192 3508.322370 2943.661915 2729.891340
1538 4564.484365 4022.427729 2980.639625 3507.353289 2943.088055 2729.284300
1539 4562.654962 4021.548402 2980.084523 3506.385106 2942.514679 2728.677789
1540 4560.827481 4020.669839 2979.529886 3505.417820 2941.941789 2728.071809
1541 4559.001918 4019.792039 2978.975713 3504.451430 2941.369383 2727.466356
1542 4557.178271 4018.915001 2978.422003 3503.485933 2940.797460 2726.861432
1543 4555.356536 4018.038724 2977.868756 3502.521329 2940.226020 2726.257034
1544 4553.536710 4017.163206 2977.315971 3501.557617 2939.655062 2725.653162
1545 4551.718790 4016.288447 2976.763646 3500.594794 2939.084585 2725.049816
1546 4549.902773 4015.414446 2976.211783 3499.632860 2938.514589 2724.446995
1547 4548.088655 4014.541201 2975.660379 3498.671813 2937.945072 2723.844697
1548 4546.276433 4013.668710 2975.109435 3497.711651 2937.376035 2723.242922
1549 4544.466103 4012.796974 2974.558948 3496.752374 2936.807476 2722.641669
1550 4542.657664 4011.925991 2974.008920 3495.793979 2936.239394 2722.040938
1551 4540.851111 4011.055759 2973.459349 3494.836466 2935.671790 2721.440727
1552 4539.046442 4010.186278 2972.910235 3493.879833 2935.104662 2720.841036
1553 4537.243653 4009.317546 2972.361576 3492.924079 2934.538009 2720.241864
1554 4535.442740 4008.449563 2971.813372 3491.969202 2933.971831 2719.643210
1555 4533.643702 4007.582327 2971.265623 3491.015201 2933.406127 2719.045074
1556 4531.846534 4006.715836 2970.718327 3490.062075 2932.840897 2718.447455
1557 4530.051234 4005.850091 2970.171485 3489.109822 2932.276139 2717.850351
1558 4528.257798 4004.985090 2969.625095 3488.158441 2931.711854 2717.253762
1559 4526.466224 4004.120831 2969.079157 3487.207930 2931.148040 2716.657688
1560 4524.676508 4003.257313 2968.533670 3486.258289 2930.584696 2716.062128
1561 4522.888646 4002.394537 2967.988634 3485.309515 2930.021822 2715.467080
1562 4521.102637 4001.532499 2967.444047 3484.361608 2929.459418 2714.872544
1563 4519.318476 4000.671200 2966.899909 3483.414566 2928.897482 2714.278519
1564 4517.536161 3999.810638 2966.356220 3482.468388 2928.336014 2713.685005
1565 4515.755689 3998.950812 2965.812979 3481.523072 2927.775013 2713.092001
1566 4513.977057 3998.091721 2965.270185 3480.578618 2927.214479 2712.499506
1567 4512.200260 3997.233363 2964.727837 3479.635023 2926.654411 2711.907518
1568 4510.425298 3996.375739 2964.185936 3478.692286 2926.094807 2711.316039
1569 4508.652165 3995.518846 2963.644479 3477.750407 2925.535668 2710.725066
1570 4506.880860 3994.662684 2963.103467 3476.809384 2924.976993 2710.134599
1571 4505.111379 3993.807251 2962.562899 3475.869215 2924.418781 2709.544637
1572 4503.343719 3992.952546 2962.022775 3474.929899 2923.861031 2708.955179
1573 4501.577878 3992.098569 2961.483093 3473.991435 2923.303743 2708.366225
1574 4499.813852 3991.245318 2960.943852 3473.053821 2922.746916 2707.777774
1575 4498.051637 3990.392792 2960.405054 3472.117057 2922.190549 2707.189825
1576 4496.291232 3989.540991 2959.866696 3471.181140 2921.634642 2706.602378
1577 4494.532633 3988.689912 2959.328777 3470.246070 2921.079194 2706.015431
1578 4492.775837 3987.839555 2958.791299 3469.311846 2920.524205 2705.428985
1579 4491.020842 3986.989919 2958.254259 3468.378465 2919.969673 2704.843037
1580 4489.267643 3986.141003 2957.717657 3467.445927 2919.415598 2704.257588
1581 4487.516239 3985.292805 2957.181493 3466.514231 2918.861979 2703.672636
1582 4485.766625 3984.445325 2956.645766 3465.583374 2918.308817 2703.088182
1583 4484.018800 3983.598562 2956.110475 3464.653357 2917.756109 2702.504224
1584 4482.272761 3982.752514 2955.575619 3463.724177 2917.203855 2701.920761
1585 4480.528503 3981.907181 2955.041199 3462.795833 2916.652055 2701.337793
1586 4478.786025 3981.062561 2954.507212 3461.868324 2916.100709 2700.755319
1587 4477.045324 3980.218653 2953.973660 3460.941649 2915.549814 2700.173338
1588 4475.306395 3979.375457 2953.440541 3460.015806 2914.999372 2699.591850
1589 4473.569238 3978.532971 2952.907854 3459.090795 2914.449380 2699.010854
1590 4471.833848 3977.691194 2952.375599 3458.166613 2913.899839 2698.430349
1591 4470.100223 3976.850126 2951.843775 3457.243260 2913.350748 2697.850334
1592 4468.368360 3976.009764 2951.312382 3456.320734 2912.802105 2697.270809
1593 4466.638256 3975.170109 2950.781419 3455.399035 2912.253911 2696.691772
1594 4464.909908 3974.331158 2950.250885 3454.478160 2911.706165 2696.113225
1595 4463.183313 3973.492912 2949.720780 3453.558109 2911.158866 2695.535164
1596 4461.458468 3972.655369 2949.191103 3452.638880 2910.612014 2694.957590
1597 4459.735371 3971.818528 2948.661853 3451.720472 2910.065608 2694.380503
1598 4458.014018 3970.982387 2948.133031 3450.802884 2909.519646 2693.803901
1599 4456.294408 3970.146947 2947.604634 3449.886114 2908.974130 2693.227783
1600 4454.576536 3969.312205 2947.076664 3448.970162 2908.429057 2692.652150
1601 4452.860400 3968.478161 2946.549118 3448.055026 2907.884428 2692.076999
1602 4451.145997 3967.644814 2946.021997 3447.140705 2907.340241 2691.502331
1603 4449.433324 3966.812163 2945.495300 3446.227197 2906.796496 2690.928145
1604 4447.722379 3965.980207 2944.969027 3445.314502 2906.253193 2690.354440
1605 4446.013159 3965.148945 2944.443175 3444.402618 2905.710330 2689.781216
1606 4444.305661 3964.318375 2943.917746 3443.491544 2905.167908 2689.208471
1607 4442.599882 3963.488497 2943.392738 3442.581278 2904.625925 2688.636205
1608 4440.895819 3962.659310 2942.868152 3441.671820 2904.084381 2688.064418
1609 4439.193470 3961.830813 2942.343985 3440.763169 2903.543275 2687.493108
1610 4437.492831 3961.003004 2941.820238 3439.855322 2903.002607 2686.922275
1611 4435.793900 3960.175883 2941.296910 3438.948279 2902.462376 2686.351918
1612 4434.096675 3959.349449 2940.774001 3438.042039 2901.922581 2685.782037
1613 4432.401151 3958.523701 2940.251509 3437.136600 2901.383222 2685.212631
1614 4430.707328 3957.698637 2939.729435 3436.231962 2900.844298 2684.643699
1615 4429.015201 3956.874257 2939.207777 3435.328122 2900.305809 2684.075240
1616 4427.324769 3956.050560 2938.686535 3434.425081 2899.767753 2683.507254
1617 4425.636027 3955.227545 2938.165709 3433.522836 2899.230131 2682.939740
1618 4423.948975 3954.405211 2937.645298 3432.621386 2898.692942 2682.372697
1619 4422.263608 3953.583556 2937.125301 3431.720731 2898.156184 2681.806126
1620 4420.579925 3952.762581 2936.605718 3430.820868 2897.619858 2681.240024
1621 4418.897922 3951.942283 2936.086548 3429.921798 2897.083962 2680.674391
1622 4417.217596 3951.122662 2935.567791 3429.023518 2896.548497 2680.109228
1623 4415.538946 3950.303717 2935.049446 3428.126027 2896.013462 2679.544532
1624 4413.861968 3949.485447 2934.531512 3427.229325 2895.478855 2678.980304
1625 4412.186660 3948.667851 2934.013988 3426.333410 2894.944677 2678.416542
1626 4410.513019 3947.850928 2933.496875 3425.438281 2894.410926 2677.853246
1627 4408.841042 3947.034677 2932.980172 3424.543937 2893.877603 2677.290416
1628 4407.170726 3946.219097 2932.463878 3423.650376 2893.344706 2676.728050
1629 4405.502070 3945.404187 2931.947992 3422.757598 2892.812235 2676.166148
1630 4403.835070 3944.589946 2931.432515 3421.865601 2892.280190 2675.604709
1631 4402.169723 3943.776373 2930.917444 3420.974384 2891.748569 2675.043733
1632 4400.506027 3942.963468 2930.402781 3420.083947 2891.217372 2674.483219
1633 4398.843980 3942.151229 2929.888524 3419.194286 2890.686599 2673.923167
1634 4397.183578 3941.339655 2929.374672 3418.305403 2890.156249 2673.363575
1635 4395.524820 3940.528745 2928.861225 3417.417295 2889.626321 2672.804443
1636 4393.867701 3939.718499 2928.348183 3416.529961 2889.096815 2672.245770
1637 4392.212221 3938.908916 2927.835545 3415.643401 2888.567730 2671.687556
1638 4390.558375 3938.099994 2927.323310 3414.757612 2888.039066 2671.129800
1639 4388.906162 3937.291732 2926.811478 3413.872595 2887.510822 2670.572501
1640 4387.255579 3936.484130 2926.300049 3412.988347 2886.982997 2670.015659
1641 4385.606624 3935.677187 2925.789021 3412.104868 2886.455590 2669.459273
1642 4383.959293 3934.870902 2925.278394 3411.222156 2885.928602 2668.903342
1643 4382.313584 3934.065273 2924.768168 3410.340211 2885.402032 2668.347866
1644 4380.669495 3933.260300 2924.258342 3409.459030 2884.875879 2667.792844
1645 4379.027023 3932.455982 2923.748915 3408.578614 2884.350142 2667.238276
1646 4377.386165 3931.652318 2923.239887 3407.698961 2883.824821 2666.684161
1647 4375.746919 3930.849308 2922.731258 3406.820070 2883.299915 2666.130497
1648 4374.109282 3930.046949 2922.223026 3405.941939 2882.775424 2665.577285
1649 4372.473252 3929.245241 2921.715192 3405.064568 2882.251347 2665.024524
1650 4370.838826 3928.444184 2921.207754 3404.187955 2881.727684 2664.472213
1651 4369.206002 3927.643777 2920.700712 3403.312100 2881.204434 2663.920352
1652 4367.574777 3926.844017 2920.194066 3402.437001 2880.681596 2663.368940
1653 4365.945148 3926.044906 2919.687815 3401.562657 2880.159170 2662.817976
1654 4364.317114 3925.246441 2919.181959 3400.689067 2879.637155 2662.267460
1655 4362.690671 3924.448621 2918.676497 3399.816230 2879.115550 2661.717390
1656 4361.065816 3923.651447 2918.171427 3398.944145 2878.594356 2661.167767
1657 4359.442549 3922.854916 2917.666751 3398.072811 2878.073572 2660.618590
1658 4357.820865 3922.059028 2917.162467 3397.202226 2877.553196 2660.069858
1659 4356.200763 3921.263782 2916.658575 3396.332390 2877.033229 2659.521571
1660 4354.582240 3920.469178 2916.155074 3395.463301 2876.513670 2658.973727
1661 4352.965293 3919.675214 2915.651964 3394.594958 2875.994517 2658.426327
1662 4351.349920 3918.881889 2915.149244 3393.727361 2875.475772 2657.879369
1663 4349.736119 3918.089202 2914.646914 3392.860508 2874.957433 2657.332854
1664 4348.123887 3917.297154 2914.144973 3391.994397 2874.439499 2656.786780
1665 4346.513221 3916.505741 2913.643420 3391.129029 2873.921970 2656.241146
1666 4344.904120 3915.714965 2913.142255 3390.264402 2873.404846 2655.695953
1667 4343.296580 3914.924823 2912.641478 3389.400514 2872.888126 2655.151199
1668 4341.690600 3914.135316 2912.141087 3388.537366 2872.371809 2654.606884
1669 4340.086176 3913.346441 2911.641084 3387.674955 2871.855894 2654.063007
1670 4338.483306 3912.558199 2911.141466 3386.813280 2871.340382 2653.519568
1671 4336.881989 3911.770588 2910.642233 3385.952341 2870.825272 2652.976566
1672 4335.282220 3910.983608 2910.143385 3385.092137 2870.310563 2652.434001
1673 4333.683999 3910.197257 2909.644922 3384.232665 2869.796254 2651.891871
1674 4332.087323 3909.411535 2909.146842 3383.373927 2869.282345 2651.350177
1675 4330.492188 3908.626440 2908.649146 3382.515919 2868.768836 2650.808917
1676 4328.898594 3907.841973 2908.151832 3381.658642 2868.255726 2650.268091
1677 4327.306536 3907.058131 2907.654900 3380.802094 2867.743014 2649.727699
1678 4325.716014 3906.274915 2907.158351 3379.946273 2867.230700 2649.187739
1679 4324.127024 3905.492323 2906.662182 3379.091180 2866.718783 2648.648212
1680 4322.539565 3904.710355 2906.166394 3378.236813 2866.207263 2648.109116
1681 4320.953633 3903.929009 2905.670986 3377.383171 2865.696139 2647.570451
1682 4319.369227 3903.148284 2905.175958 3376.530253 2865.185410 2647.032216
1683 4317.786344 3902.368181 2904.681309 3375.678057 2864.675077 2646.494412
1684 4316.204981 3901.588698 2904.187038 3374.826584 2864.165138 2645.957036
1685 4314.625137 3900.809833 2903.693145 3373.975831 2863.655594 2645.420089
1686 4313.046809 3900.031587 2903.199630 3373.125798 2863.146442 2644.883570
1687 4311.469994 3899.253959 2902.706492 3372.276483 2862.637684 2644.347479
1688 4309.894691 3898.476946 2902.213731 3371.427886 2862.129318 2643.811814
1689 4308.320897 3897.700550 2901.721346 3370.580006 2861.621344 2643.276575
1690 4306.748609 3896.924768 2901.229336 3369.732842 2861.113762 2642.741762
1691 4305.177825 3896.149601 2900.737701 3368.886392 2860.606570 2642.207374
1692 4303.608544 3895.375046 2900.246440 3368.040655 2860.099768 2641.673411
1693 4302.040762 3894.601104 2899.755554 3367.195631 2859.593356 2641.139871
1694 4300.474477 3893.827773 2899.265041 3366.351319 2859.087334 2640.606755
1695 4298.909687 3893.055053 2898.774901 3365.507717 2858.581700 2640.074061
1696 4297.346390 3892.282943 2898.285133 3364.664824 2858.076454 2639.541789
1697 4295.784583 3891.511441 2897.795738 3363.822640 2857.571596 2639.009939
1698 4294.224264 3890.740548 2897.306714 3362.981164 2857.067125 2638.478510
1699 4292.665431 3889.970262 2896.818060 3362.140393 2856.563040 2637.947501
1700 4291.108082 3889.200582 2896.329778 3361.300329 2856.059342 2637.416912
1701 4289.552213 3888.431508 2895.841865 3360.460968 2855.556029 2636.886742
1702 4287.997824 3887.663038 2895.354322 3359.622311 2855.053101 2636.356991
1703 4286.444911 3886.895173 2894.867147 3358.784357 2854.550558 2635.827657
1704 4284.893473 3886.127910 2894.380341 3357.947104 2854.048398 2635.298742
1705 4283.343506 3885.361250 2893.893904 3357.110551 2853.546622 2634.770243
1706 4281.795010 3884.595191 2893.407833 3356.274697 2853.045229 2634.242160
1707 4280.247981 3883.829733 2892.922130 3355.439542 2852.544218 2633.714493
1708 4278.702417 3883.064874 2892.436793 3354.605085 2852.043589 2633.187241
1709 4277.158317 3882.300615 2891.951822 3353.771324 2851.543342 2632.660404
1710 4275.615677 3881.536954 2891.467217 3352.938258 2851.043475 2632.133981
1711 4274.074496 3880.773889 2890.982976 3352.105887 2850.543989 2631.607971
1712 4272.534772 3880.011422 2890.499100 3351.274209 2850.044883 2631.082374
1713 4270.996501 3879.249550 2890.015589 3350.443224 2849.546156 2630.557190
1714 4269.459683 3878.488273 2889.532440 3349.612930 2849.047808 2630.032417
1715 4267.924314 3877.727590 2889.049655 3348.783327 2848.549838 2629.508056
1716 4266.390392 3876.967500 2888.567233 3347.954413 2848.052246 2628.984105
1717 4264.857916 3876.208003 2888.085172 3347.126188 2847.555031 2628.460564
1718 4263.326883 3875.449097 2887.603473 3346.298650 2847.058193 2627.937433
1719 4261.797291 3874.690783 2887.122136 3345.471799 2846.561731 2627.414710
1720 4260.269138 3873.933058 2886.641159 3344.645634 2846.065645 2626.892396
1721 4258.742421 3873.175922 2886.160542 3343.820153 2845.569934 2626.370490
1722 4257.217139 3872.419375 2885.680285 3342.995357 2845.074598 2625.848992
1723 4255.693288 3871.663415 2885.200387 3342.171242 2844.579637 2625.327899
1724 4254.170868 3870.908043 2884.720847 3341.347810 2844.085049 2624.807213
1725 4252.649875 3870.153256 2884.241667 3340.525059 2843.590834 2624.286933
1726 4251.130308 3869.399055 2883.762843 3339.702987 2843.096992 2623.767058
1727 4249.612165 3868.645438 2883.284378 3338.881594 2842.603523 2623.247587
1728 4248.095443 3867.892404 2882.806269 3338.060880 2842.110425 2622.728521
1729 4246.580140 3867.139954 2882.328516 3337.240842 2841.617699 2622.209857
1730 4245.066254 3866.388085 2881.851119 3336.421480 2841.125343 2621.691597
1731 4243.553783 3865.636798 2881.374078 3335.602794 2840.633358 2621.173739
1732 4242.042724 3864.886091 2880.897392 3334.784782 2840.141742 2620.656282
1733 4240.533077 3864.135964 2880.421060 3333.967443 2839.650496 2620.139227
1734 4239.024837 3863.386416 2879.945082 3333.150776 2839.159618 2619.622573
1735 4237.518004 3862.637446 2879.469458 3332.334780 2838.669109 2619.106319
1736 4236.012575 3861.889054 2878.994187 3331.519455 2838.178968 2618.590464
1737 4234.508549 3861.141238 2878.519268 3330.704800 2837.689194 2618.075009
1738 4233.005922 3860.393998 2878.044702 3329.890813 2837.199787 2617.559952
1739 4231.504693 3859.647333 2877.570487 3329.077493 2836.710746 2617.045293
1740 4230.004860 3858.901242 2877.096624 3328.264841 2836.222072 2616.531031
1741 4228.506421 3858.155725 2876.623111 3327.452854 2835.733762 2616.017167
1742 4227.009373 3857.410780 2876.149949 3326.641531 2835.245818 2615.503699
1743 4225.513715 3856.666407 2875.677137 3325.830873 2834.758238 2614.990626
1744 4224.019444 3855.922606 2875.204673 3325.020878 2834.271022 2614.477949
1745 4222.526558 3855.179375 2874.732559 3324.211545 2833.784169 2613.965667
1746 4221.035056 3854.436714 2874.260794 3323.402872 2833.297680 2613.453779
1747 4219.544935 3853.694621 2873.789376 3322.594860 2832.811553 2612.942285
1748 4218.056193 3852.953097 2873.318306 3321.787508 2832.325788 2612.431184
1749 4216.568828 3852.212140 2872.847583 3320.980813 2831.840385 2611.920476
1750 4215.082838 3851.471749 2872.377206 3320.174777 2831.355343 2611.410160
1751 4213.598221 3850.731925 2871.907176 3319.369396 2830.870661 2610.900235
1752 4212.114975 3849.992666 2871.437492 3318.564672 2830.386339 2610.390702
1753 4210.633097 3849.253971 2870.968152 3317.760602 2829.902378 2609.881559
1754 4209.152587 3848.515839 2870.499158 3316.957185 2829.418775 2609.372807
1755 4207.673441 3847.778271 2870.030508 3316.154422 2828.935531 2608.864443
1756 4206.195657 3847.041264 2869.562202 3315.352311 2828.452646 2608.356469
1757 4204.719235 3846.304819 2869.094240 3314.550851 2827.970118 2607.848884
1758 4203.244171 3845.568934 2868.626620 3313.750041 2827.487947 2607.341686
1759 4201.770464 3844.833610 2868.159343 3312.949881 2827.006134 2606.834876
1760 4200.298111 3844.098844 2867.692409 3312.150368 2826.524676 2606.328453
1761 4198.827111 3843.364637 2867.225816 3311.351504 2826.043575 2605.822416
1762 4197.357461 3842.630987 2866.759564 3310.553286 2825.562829 2605.316765
1763 4195.889161 3841.897894 2866.293653 3309.755714 2825.082438 2604.811499
1764 4194.422206 3841.165358 2865.828082 3308.958786 2824.602402 2604.306619
1765 4192.956596 3840.433376 2865.362852 3308.162503 2824.122720 2603.802123
1766 4191.492329 3839.701950 2864.897961 3307.366863 2823.643391 2603.298010
1767 4190.029402 3838.971077 2864.433408 3306.571864 2823.164416 2602.794281
1768 4188.567814 3838.240758 2863.969195 3305.777508 2822.685793 2602.290935
1769 4187.107563 3837.510991 2863.505320 3304.983791 2822.207522 2601.787971
1770 4185.648646 3836.781776 2863.041782 3304.190715 2821.729603 2601.285389
1771 4184.191062 3836.053112 2862.578582 3303.398276 2821.252036 2600.783189
1772 4182.734809 3835.324998 2862.115719 3302.606476 2820.774819 2600.281369
1773 4181.279884 3834.597433 2861.653192 3301.815313 2820.297953 2599.779930
1774 4179.826286 3833.870418 2861.191001 3301.024785 2819.821436 2599.278870
1775 4178.374013 3833.143951 2860.729145 3300.234893 2819.345269 2598.778190
1776 4176.923063 3832.418031 2860.267625 3299.445635 2818.869451 2598.277888
1777 4175.473434 3831.692657 2859.806439 3298.657011 2818.393982 2597.777965
1778 4174.025123 3830.967830 2859.345588 3297.869019 2817.918861 2597.278420
1779 4172.578130 3830.243548 2858.885070 3297.081659 2817.444087 2596.779251
1780 4171.132452 3829.519810 2858.424886 3296.294930 2816.969661 2596.280460
1781 4169.688087 3828.796616 2857.965035 3295.508831 2816.495582 2595.782045
1782 4168.245033 3828.073965 2857.505517 3294.723361 2816.021849 2595.284006
1783 4166.803288 3827.351857 2857.046330 3293.938519 2815.548461 2594.786343
1784 4165.362851 3826.630290 2856.587476 3293.154305 2815.075419 2594.289054
1785 4163.923719 3825.909264 2856.128952 3292.370718 2814.602723 2593.792139
1786 4162.485891 3825.188779 2855.670759 3291.587756 2814.130370 2593.295599
1787 4161.049364 3824.468833 2855.212897 3290.805419 2813.658362 2592.799431
1788 4159.614138 3823.749426 2854.755365 3290.023706 2813.186697 2592.303637
1789 4158.180209 3823.030556 2854.298162 3289.242616 2812.715376 2591.808215
1790 4156.747576 3822.312225 2853.841289 3288.462148 2812.244398 2591.313165
1791 4155.316236 3821.594430 2853.384744 3287.682302 2811.773761 2590.818486
1792 4153.886190 3820.877171 2852.928528 3286.903077 2811.303467 2590.324178
1793 4152.457433 3820.160447 2852.472639 3286.124471 2810.833514 2589.830241
1794 4151.029965 3819.444258 2852.017078 3285.346485 2810.363902 2589.336674
1795 4149.603783 3818.728603 2851.561844 3284.569116 2809.894631 2588.843476
1796 4148.178886 3818.013481 2851.106937 3283.792365 2809.425700 2588.350647
1797 4146.755271 3817.298892 2850.652355 3283.016231 2808.957108 2587.858187
1798 4145.332938 3816.584834 2850.198100 3282.240712 2808.488856 2587.366094
1799 4143.911883 3815.871308 2849.744170 3281.465808 2808.020943 2586.874369
1800 4142.492106 3815.158312 2849.290565 3280.691517 2807.553368 2586.383012
1801 4141.073604 3814.445846 2848.837285 3279.917840 2807.086131 2585.892021
1802 4139.656375 3813.733909 2848.384328 3279.144776 2806.619231 2585.401396
1803 4138.240418 3813.022500 2847.931696 3278.372323 2806.152669 2584.911136
1804 4136.825730 3812.311619 2847.479386 3277.600480 2805.686443 2584.421242
1805 4135.412311 3811.601265 2847.027400 3276.829247 2805.220554 2583.931713
1806 4134.000158 3810.891438 2846.575736 3276.058624 2804.755000 2583.442547
1807 4132.589268 3810.182136 2846.124395 3275.288608 2804.289782 2582.953746
1808 4131.179642 3809.473359 2845.673375 3274.519200 2803.824898 2582.465307
1809 4129.771275 3808.765106 2845.222676 3273.750399 2803.360349 2581.977232
1810 4128.364168 3808.057377 2844.772298 3272.982203 2802.896135 2581.489519
1811 4126.958317 3807.350171 2844.322241 3272.214612 2802.432254 2581.002168
1812 4125.553722 3806.643487 2843.872503 3271.447626 2801.968706 2580.515178
1813 4124.150380 3805.937325 2843.423086 3270.681243 2801.505491 2580.028549
1814 4122.748289 3805.231683 2842.973987 3269.915462 2801.042609 2579.542280
1815 4121.347448 3804.526562 2842.525208 3269.150283 2800.580058 2579.056372
1816 4119.947855 3803.821961 2842.076747 3268.385705 2800.117839 2578.570823
1817 4118.549508 3803.117878 2841.628604 3267.621727 2799.655951 2578.085633
1818 4117.152405 3802.414314 2841.180778 3266.858349 2799.194394 2577.600802
1819 4115.756545 3801.711267 2840.733270 3266.095569 2798.733168 2577.116329
1820 4114.361926 3801.008737 2840.286079 3265.333386 2798.272271 2576.632213
1821 4112.968545 3800.306723 2839.839204 3264.571801 2797.811703 2576.148455
1822 4111.576402 3799.605225 2839.392645 3263.810812 2797.351465 2575.665053
1823 4110.185493 3798.904242 2838.946402 3263.050418 2796.891555 2575.182008
1824 4108.795819 3798.203773 2838.500474 3262.290618 2796.431974 2574.699319
1825 4107.407376 3797.503818 2838.054861 3261.531413 2795.972720 2574.216985
1826 4106.020164 3796.804376 2837.609562 3260.772800 2795.513794 2573.735006
1827 4104.634179 3796.105446 2837.164578 3260.014779 2795.055194 2573.253381
1828 4103.249422 3795.407027 2836.719907 3259.257350 2794.596922 2572.772111
1829 4101.865888 3794.709120 2836.275550 3258.500512 2794.138975 2572.291194
1830 4100.483578 3794.011723 2835.831505 3257.744263 2793.681354 2571.810630
1831 4099.102490 3793.314835 2835.387773 3256.988603 2793.224059 2571.330419
1832 4097.722620 3792.618457 2834.944353 3256.233532 2792.767088 2570.850560
1833 4096.343969 3791.922587 2834.501245 3255.479048 2792.310442 2570.371052
1834 4094.966534 3791.227224 2834.058448 3254.725151 2791.854120 2569.891896
1835 4093.590313 3790.532369 2833.615962 3253.971840 2791.398122 2569.413091
1836 4092.215304 3789.838020 2833.173786 3253.219114 2790.942447 2568.934637
1837 4090.841506 3789.144177 2832.731921 3252.466972 2790.487095 2568.456532
1838 4089.468918 3788.450839 2832.290366 3251.715414 2790.032066 2567.978777
1839 4088.097537 3787.758006 2831.849120 3250.964438 2789.577358 2567.501371
1840 4086.727361 3787.065676 2831.408183 3250.214045 2789.122973 2567.024313
1841 4085.358390 3786.373850 2830.967554 3249.464233 2788.668908 2566.547604
1842 4083.990621 3785.682526 2830.527234 3248.715002 2788.215165 2566.071242
1843 4082.624052 3784.991704 2830.087222 3247.966350 2787.761742 2565.595228
1844 4081.258682 3784.301383 2829.647517 3247.218277 2787.308639 2565.119560
1845 4079.894510 3783.611563 2829.208119 3246.470783 2786.855855 2564.644239
1846 4078.531532 3782.922243 2828.769028 3245.723866 2786.403391 2564.169264
1847 4077.169749 3782.233423 2828.330244 3244.977526 2785.951246 2563.694635
1848 4075.809157 3781.545101 2827.891765 3244.231762 2785.499419 2563.220350
1849 4074.449756 3780.857278 2827.453592 3243.486573 2785.047911 2562.746410
1850 4073.091544 3780.169952 2827.015724 3242.741958 2784.596720 2562.272815
1851 4071.734519 3779.483122 2826.578161 3241.997917 2784.145846 2561.799563
1852 4070.378679 3778.796789 2826.140902 3241.254449 2783.695289 2561.326655
1853 4069.024022 3778.110952 2825.703947 3240.511554 2783.245049 2560.854089
1854 4067.670548 3777.425610 2825.267296 3239.769229 2782.795125 2560.381866
1855 4066.318254 3776.740762 2824.830949 3239.027476 2782.345517 2559.909985
1856 4064.967138 3776.056407 2824.394904 3238.286292 2781.896224 2559.438446
1857 4063.617200 3775.372546 2823.959162 3237.545678 2781.447246 2558.967247
1858 4062.268437 3774.689178 2823.523722 3236.805632 2780.998582 2558.496390
1859 4060.920847 3774.006301 2823.088584 3236.066154 2780.550233 2558.025873
1860 4059.574430 3773.323915 2822.653747 3235.327242 2780.102197 2557.555695
1861 4058.229183 3772.642020 2822.219212 3234.588897 2779.654475 2557.085858
1862 4056.885104 3771.960616 2821.784977 3233.851118 2779.207066 2556.616359
1863 4055.542193 3771.279700 2821.351043 3233.113903 2778.759969 2556.147199
1864 4054.200447 3770.599274 2820.917408 3232.377252 2778.313184 2555.678377
1865 4052.859865 3769.919335 2820.484073 3231.641165 2777.866712 2555.209893
1866 4051.520445 3769.239884 2820.051038 3230.905640 2777.420551 2554.741746
1867 4050.182186 3768.560920 2819.618301 3230.170677 2776.974701 2554.273936
1868 4048.845086 3767.882443 2819.185863 3229.436275 2776.529161 2553.806462
1869 4047.509143 3767.204451 2818.753722 3228.702434 2776.083932 2553.339325
1870 4046.174355 3766.526944 2818.321880 3227.969152 2775.639013 2552.872523
1871 4044.840722 3765.849922 2817.890335 3227.236429 2775.194403 2552.406057
1872 4043.508241 3765.173384 2817.459087 3226.504264 2774.750103 2551.939925
1873 4042.176910 3764.497329 2817.028136 3225.772657 2774.306111 2551.474127
1874 4040.846730 3763.821757 2816.597481 3225.041607 2773.862428 2551.008664
1875 4039.517696 3763.146667 2816.167122 3224.311112 2773.419052 2550.543534
1876 4038.189809 3762.472058 2815.737059 3223.581173 2772.975985 2550.078737
1877 4036.863066 3761.797931 2815.307290 3222.851788 2772.533224 2549.614273
1878 4035.537466 3761.124283 2814.877817 3222.122958 2772.090771 2549.150142
1879 4034.213007 3760.451116 2814.448638 3221.394680 2771.648624 2548.686342
1880 4032.889688 3759.778427 2814.019754 3220.666955 2771.206783 2548.222874
1881 4031.567507 3759.106217 2813.591163 3219.939782 2770.765248 2547.759736
1882 4030.246462 3758.434485 2813.162865 3219.213159 2770.324018 2547.296930
1883 4028.926552 3757.763231 2812.734861 3218.487087 2769.883093 2546.834453
1884 4027.607776 3757.092453 2812.307150 3217.761565 2769.442473 2546.372307
1885 4026.290131 3756.422151 2811.879730 3217.036591 2769.002157 2545.910489
1886 4024.973616 3755.752324 2811.452603 3216.312166 2768.562145 2545.449001
1887 4023.658230 3755.082973 2811.025768 3215.588288 2768.122437 2544.987842
1888 4022.343971 3754.414096 2810.599223 3214.864957 2767.683032 2544.527010
1889 4021.030837 3753.745693 2810.172970 3214.142172 2767.243929 2544.066506
1890 4019.718828 3753.077763 2809.747008 3213.419932 2766.805129 2543.606330
1891 4018.407940 3752.410306 2809.321335 3212.698238 2766.366631 2543.146481
1892 4017.098174 3751.743321 2808.895953 3211.977087 2765.928434 2542.686958
1893 4015.789527 3751.076807 2808.470860 3211.256479 2765.490539 2542.227762
1894 4014.481997 3750.410764 2808.046056 3210.536414 2765.052945 2541.768891
